date,min,max,median,q1,q3,stdev,count
2025-03-11T00:00:00.000Z,0,968.17,426.52,0,896.8,396.469,575
2025-03-12T00:00:00.000Z,0,994.33,166.82,0,679.7,359.598,579
2025-03-13T00:00:00.000Z,0,999.9,257.45,0.45,754.22,374.474,346
2025-03-14T00:00:00.000Z,0,883.72,199.1,0,475.2,287.109,244
2025-03-15T00:00:00.000Z,254.45,632.38,455.54,297.39,624.41,153.547,8
2025-03-18T00:00:00.000Z,0,0,0,0,0,0,67
2025-03-19T00:00:00.000Z,0,0.8,0,0,0,0.039,579
2025-03-20T00:00:00.000Z,0,592.29,0,0,0,63.817,525
2025-03-21T00:00:00.000Z,0,0,0,0,0,0,575
2025-03-22T00:00:00.000Z,0,617.91,0,0,0,106.258,585
2025-03-23T00:00:00.000Z,0,572.53,0,0,40.13,109.99,587
2025-03-24T00:00:00.000Z,0,829.53,40.22,0,287.52,238.362,584
2025-03-25T00:00:00.000Z,0,986.38,122.6,0,734.6,367.658,563
2025-03-26T00:00:00.000Z,0,933.42,32.64,0,158.82,200.313,572
2025-03-27T00:00:00.000Z,0,463,0,0,0,66.155,189
2025-03-28T00:00:00.000Z,0,937.38,102.75,0,296.38,285.431,451
2025-03-29T00:00:00.000Z,0,897.3,33.28,0,591.88,333.221,557
2025-03-30T00:00:00.000Z,0,999.9,578.94,0,851.05,395.224,346
2025-03-31T00:00:00.000Z,0,764.45,0,0,8.25,199.147,518
2025-04-01T00:00:00.000Z,0,368.38,0,0,0,36.095,175
2025-04-02T00:00:00.000Z,123.63,648.54,331.08,202.88,482.98,147.809,179
2025-04-03T00:00:00.000Z,0,685.15,0,0,0,121.81,578
2025-04-04T00:00:00.000Z,0,0.1,0,0,0,0.006,581
2025-04-05T00:00:00.000Z,0,71.06,0,0,0,6.595,553
2025-04-06T00:00:00.000Z,0,6.95,0,0,0,0.525,343
2025-04-07T00:00:00.000Z,0,0,0,0,0,0,327
2025-04-08T00:00:00.000Z,0,0,0,0,0,0,576
2025-04-09T00:00:00.000Z,0,337.63,0,0,0,77.32,555
2025-04-10T00:00:00.000Z,0,679.55,2.3,0,246,170.705,559
2025-04-11T00:00:00.000Z,0,427.8,0,0,1.88,88.547,517
2025-04-12T00:00:00.000Z,0,566.15,0,0,0.2,97.236,586
2025-04-13T00:00:00.000Z,0,95.7,0,0,0.47,9.5,562
2025-04-14T00:00:00.000Z,0,540.47,0,0,25.7,89.475,579
2025-04-15T00:00:00.000Z,0,451.8,0.1,0,0.43,64.095,567
2025-04-16T00:00:00.000Z,0,219.82,0,0,45.3,47.973,578
2025-04-17T00:00:00.000Z,0,141.52,4.75,0,14.75,26.523,587
2025-04-18T00:00:00.000Z,0,16.85,0,0,0,2.924,585
2025-04-19T00:00:00.000Z,0,119.5,0,0,0.2,10.912,491
2025-04-20T00:00:00.000Z,0,168.57,0,0,0,10.655,587
2025-04-21T00:00:00.000Z,0,11.05,0,0,0,1.263,582
2025-04-22T00:00:00.000Z,0,82.78,0,0,0,7.762,583
2025-04-23T00:00:00.000Z,0,232,0,0,0.59,45.396,585
2025-04-24T00:00:00.000Z,0,196.45,0,0,0,26.45,584
2025-04-25T00:00:00.000Z,0,319.52,0,0,0,64.608,581
2025-04-26T00:00:00.000Z,0,569.4,0,0,5.53,162.878,551
2025-04-27T00:00:00.000Z,0,3.28,0,0,0,0.294,583
2025-04-28T00:00:00.000Z,0,8.35,0,0,0,0.526,567
2025-04-29T00:00:00.000Z,0,9.57,0,0,0,0.396,583
2025-04-30T00:00:00.000Z,0,585.63,3.2,0.03,36.47,88.637,567
2025-05-01T00:00:00.000Z,0,338.65,25.21,0.87,67.97,60.513,196
2022-02-01T00:00:00.000Z,3.97,45.67,9.55,7.12,14.39,6.361,369
2022-02-02T00:00:00.000Z,2.4,30.02,8.77,6.57,10.97,4.001,525
2022-02-03T00:00:00.000Z,3.33,54.75,8.02,6.05,16.1,9.383,507
2022-02-04T00:00:00.000Z,3.15,39.67,9.15,6.4,12.1,5.898,535
2022-02-05T00:00:00.000Z,2.08,18.88,8.07,5.82,9.63,2.674,555
2022-02-06T00:00:00.000Z,4.25,24.4,10.05,7.55,13.1,3.849,554
2022-02-07T00:00:00.000Z,6.57,41.45,15.76,11.45,19.32,5.426,546
2022-02-08T00:00:00.000Z,3,34.04,9.36,7.24,13.99,5.724,544
2022-02-09T00:00:00.000Z,5.13,84.7,12.13,8.78,17.7,8.813,521
2022-02-10T00:00:00.000Z,4.93,48.47,12.52,9.35,18.42,8.279,529
2022-02-11T00:00:00.000Z,5.57,51.88,11.89,9.3,17.13,6.712,530
2022-02-12T00:00:00.000Z,6.78,22.55,12.72,10.57,14.98,3.038,554
2022-02-13T00:00:00.000Z,5.09,20.07,9.47,8.43,10.93,2.005,570
2022-02-14T00:00:00.000Z,3.25,37.79,12.59,5.97,18.5,6.858,562
2022-02-15T00:00:00.000Z,2,24.92,8.27,5.53,11.1,3.778,571
2022-02-16T00:00:00.000Z,2.33,31.6,12.85,10.25,16.67,4.811,570
2022-02-17T00:00:00.000Z,2.72,25.75,11.19,7.68,15.25,4.886,570
2022-02-18T00:00:00.000Z,5.7,29.23,11.8,9,16.2,4.668,563
2022-02-19T00:00:00.000Z,5.7,22.75,13.14,9.94,15.23,3.491,570
2022-02-20T00:00:00.000Z,8.15,26.1,14.45,12.48,16.59,2.979,560
2022-02-21T00:00:00.000Z,4.34,20.6,9.15,7,11.2,2.858,554
2022-02-22T00:00:00.000Z,3.2,16.14,6.85,5.57,8.15,1.933,582
2022-02-23T00:00:00.000Z,2.58,17.32,9.19,7.4,11.23,2.857,562
2022-02-24T00:00:00.000Z,1.48,13.07,5.22,3.88,6.8,2.138,569
2022-02-25T00:00:00.000Z,1.42,221.43,4.8,3.28,10.62,13.968,544
2022-02-26T00:00:00.000Z,1.14,20.85,5.07,3.5,7.75,2.991,570
2022-02-27T00:00:00.000Z,1.58,15,4.95,3.55,7.4,2.603,571
2022-02-28T00:00:00.000Z,4.9,60.25,19.98,10.75,30.75,12.733,558
2022-03-01T00:00:00.000Z,3.45,41.63,14.27,9.5,22.2,7.762,578
2022-03-02T00:00:00.000Z,5.07,131.72,15.89,11.45,19.63,9.064,560
2022-03-03T00:00:00.000Z,6.35,50.78,16.45,12.98,21.48,7.551,555
2022-03-04T00:00:00.000Z,4.07,72,13.27,7.53,22.5,11.655,558
2022-03-05T00:00:00.000Z,5.45,24.48,9.15,7.8,11.49,3.499,569
2022-03-06T00:00:00.000Z,3.97,26.58,10.19,6.97,17.8,5.909,552
2022-03-07T00:00:00.000Z,5.28,37.92,13.1,9.19,18.88,6.814,567
2022-03-08T00:00:00.000Z,7.7,45.28,15.38,12.43,19.98,5.631,535
2022-03-09T00:00:00.000Z,4.88,55.78,23.08,17.1,30.23,9.242,545
2022-03-10T00:00:00.000Z,7.63,134.6,26.9,18.7,50.63,18.376,550
2022-03-11T00:00:00.000Z,7.53,63.78,18.25,14.77,30.25,12.972,567
2022-03-12T00:00:00.000Z,13.7,36.5,24.17,21.5,27,4.204,556
2022-03-13T00:00:00.000Z,7.47,31.92,16.57,11.24,21.4,5.647,557
2022-03-14T00:00:00.000Z,3.97,44.47,11.05,7.43,24.23,10.497,566
2022-03-15T00:00:00.000Z,3.75,96.8,13.54,8.57,26.15,16.303,560
2022-03-16T00:00:00.000Z,8.35,71.2,22.35,14.57,31.4,14.864,565
2022-03-17T00:00:00.000Z,13.8,81.93,39.33,20.45,59.61,20.201,557
2022-03-18T00:00:00.000Z,10.1,52.7,20.92,16.67,28.3,9.289,539
2022-03-19T00:00:00.000Z,11.82,49.15,23.35,17.1,27.34,7.82,573
2022-03-20T00:00:00.000Z,4.3,19.63,11.25,9.44,12.82,2.831,555
2022-03-21T00:00:00.000Z,0.95,21.33,4.75,3.38,6.25,2.962,529
2022-03-22T00:00:00.000Z,1.14,62.83,3.85,2.92,5.18,4.488,571
2022-03-23T00:00:00.000Z,0.85,26.95,3.05,2,4.84,3.11,554
2022-03-24T00:00:00.000Z,1.2,39.45,6.95,4.05,15.65,6.606,537
2022-03-25T00:00:00.000Z,0.73,22.9,4.97,3.25,6.82,3.058,563
2022-03-26T00:00:00.000Z,1.14,17.7,5.57,3.38,8.59,3.494,573
2022-03-27T00:00:00.000Z,3.08,19.38,6.3,5.35,7.8,2.143,559
2022-03-28T00:00:00.000Z,1.83,21.9,6.68,4.09,10.24,4.404,565
2022-03-29T00:00:00.000Z,1.2,33.79,4.19,3.05,5.56,3.039,568
2022-03-30T00:00:00.000Z,0.8,54.53,6.63,3.14,11.81,6.67,565
2022-03-31T00:00:00.000Z,0.82,94.32,4.2,2.52,7.94,7.922,573
2022-04-01T00:00:00.000Z,1.3,21.2,4.47,3.3,7,3.546,542
2022-04-02T00:00:00.000Z,0,11.65,3.05,0.93,5.2,2.318,509
2022-04-03T00:00:00.000Z,0.28,11.7,2.52,1.45,3.65,1.625,566
2022-04-04T00:00:00.000Z,1,60.97,4.7,3.6,6.43,3.57,571
2022-04-05T00:00:00.000Z,1.08,31.3,4.45,3.22,6.25,3.325,547
2022-04-06T00:00:00.000Z,0.88,18.38,8.15,4.88,10.15,3.396,547
2022-04-07T00:00:00.000Z,1.48,21.02,9.94,5.65,11.85,3.733,563
2022-04-08T00:00:00.000Z,5.4,38.78,18.25,11.5,21.23,5.85,570
2022-04-09T00:00:00.000Z,17.75,37.13,27.13,22.89,30.07,4.504,553
2022-04-10T00:00:00.000Z,11.75,31.65,18.5,15.93,23.6,5.098,570
2022-04-11T00:00:00.000Z,8.94,27.42,16.89,12.82,21.38,5.011,575
2022-04-12T00:00:00.000Z,9.69,22.5,14.5,13.04,16.5,2.559,580
2022-04-13T00:00:00.000Z,13.05,23.4,19.63,17.1,20.75,2.385,575
2022-04-14T00:00:00.000Z,14.1,26.52,19.52,16.92,22.02,2.944,567
2022-04-15T00:00:00.000Z,15.43,27.6,19.07,17.85,20.52,1.876,570
2022-04-16T00:00:00.000Z,6.25,22.7,9.74,8.32,16.77,4.818,580
2022-04-17T00:00:00.000Z,6.82,18.77,13.35,11.85,14.85,2.513,567
2022-04-18T00:00:00.000Z,11.73,20.83,15.69,14.05,17.17,1.908,566
2022-04-19T00:00:00.000Z,5.7,24.55,12.27,10.57,14.02,2.792,542
2022-04-20T00:00:00.000Z,5.09,49.15,10.45,8.63,13.02,3.89,555
2022-04-21T00:00:00.000Z,2.67,15.2,7.03,5.65,8.8,2.308,565
2022-04-22T00:00:00.000Z,3.72,35.72,10.32,6.59,15.22,5.199,568
2022-04-23T00:00:00.000Z,3.28,16.55,7.45,6.3,8.52,1.939,569
2022-04-24T00:00:00.000Z,4.47,19.14,7.53,6.28,9,1.948,573
2022-04-25T00:00:00.000Z,1.5,73.93,5.88,4.5,7.65,4.881,530
2022-04-26T00:00:00.000Z,1.35,33,4.09,3.22,5.97,4.181,547
2022-04-27T00:00:00.000Z,3.05,35.53,6.88,5.13,9.43,5.756,217
2022-05-11T00:00:00.000Z,3.42,52.75,14.85,11.19,19.79,6.376,277
2022-05-12T00:00:00.000Z,2.58,61.25,13.2,10.14,17.48,6.041,516
2022-05-13T00:00:00.000Z,2.63,42.25,18.44,9.3,27.3,9.81,534
2022-05-14T00:00:00.000Z,2.52,44.7,19.75,15.79,24.2,6.882,533
2022-05-15T00:00:00.000Z,0.28,40.17,14.18,3.78,19.27,8.684,530
2022-05-16T00:00:00.000Z,0.32,29.92,6.1,2.16,12.48,6.837,525
2022-05-17T00:00:00.000Z,0.8,50.78,10.77,5.05,15.99,7.992,532
2022-05-18T00:00:00.000Z,0.3,34.1,5.78,2.5,10.1,5.923,526
2022-05-19T00:00:00.000Z,0.5,27.92,5.57,3.53,8.26,4.985,517
2022-05-20T00:00:00.000Z,0.73,14.85,4.59,3.17,6.32,2.477,527
2022-05-21T00:00:00.000Z,1,12.02,4.93,3.5,6.65,2.266,163
2022-05-23T00:00:00.000Z,1.95,25.3,10.19,8,12.55,3.517,450
2022-05-24T00:00:00.000Z,1.75,24.9,7.78,5.6,10.56,3.699,528
2022-05-25T00:00:00.000Z,1.27,30.33,6.55,4.93,8.82,3.146,510
2022-05-26T00:00:00.000Z,0.6,16.73,5.44,3.45,8.1,3.165,502
2022-05-27T00:00:00.000Z,1.5,20.35,6.97,5.34,9.03,2.921,497
2022-05-28T00:00:00.000Z,0.4,22.17,6.4,3.5,9.88,4.178,522
2022-05-29T00:00:00.000Z,2.78,27.8,11.02,8.23,14.39,4.462,444
2022-05-30T00:00:00.000Z,1,37.17,8.05,4.57,13.45,6.223,469
2022-05-31T00:00:00.000Z,4.95,29.9,14.43,11.88,17.57,4.178,478
2022-06-01T00:00:00.000Z,4.13,33.29,11.95,9.34,15.12,4.233,501
2022-06-02T00:00:00.000Z,1.14,24.33,8.16,5.49,12.66,4.905,188
2022-06-03T00:00:00.000Z,0.75,27.48,4.38,3.03,6.55,3.499,305
2022-06-04T00:00:00.000Z,0.3,21.92,2.92,1.87,4.25,2.973,412
2022-06-05T00:00:00.000Z,0.1,20.8,3.03,1.85,4.75,3.251,422
2022-06-06T00:00:00.000Z,0.82,13.77,3.89,2.67,5.88,2.429,358
2022-06-07T00:00:00.000Z,0.35,14.4,3.89,2.85,5.46,2.414,540
2022-06-08T00:00:00.000Z,0.68,16.25,5.29,3.67,7.32,2.742,504
2022-06-09T00:00:00.000Z,0.6,26.73,4.68,2.87,10.57,6.084,501
2022-06-10T00:00:00.000Z,0.5,18.2,4.2,2.62,6.63,3.038,493
2022-06-11T00:00:00.000Z,0.9,19.5,5.05,3.42,7.42,3.284,469
2022-06-12T00:00:00.000Z,1.3,72.34,4.32,2.95,6.28,4.389,503
2022-06-13T00:00:00.000Z,2.47,24.2,10.48,7.72,13.5,3.996,463
2022-06-14T00:00:00.000Z,2.22,18.82,7.65,5.95,10.26,3.073,381
2022-06-15T00:00:00.000Z,0.9,17.6,6,4.15,8.02,3.022,489
2022-06-16T00:00:00.000Z,1.7,28.73,9.1,5.65,14.85,5.787,507
2022-06-17T00:00:00.000Z,1.3,22.52,7.24,4.03,10.58,4.205,440
2022-06-18T00:00:00.000Z,0.6,29.42,4.15,2.54,5.95,3.681,494
2022-06-19T00:00:00.000Z,0.88,16.82,4.76,2.88,7.99,3.486,448
2022-06-20T00:00:00.000Z,0.93,21.67,6.49,4.28,9.05,3.586,384
2022-06-21T00:00:00.000Z,0.95,16.38,5.01,2.74,7.48,3.006,196
2022-06-22T00:00:00.000Z,0.8,14.15,4.75,2.69,7.03,3.03,165
2022-06-23T00:00:00.000Z,0.7,15.82,5.54,3.38,8.18,3.437,176
2022-06-24T00:00:00.000Z,1,94.75,4.34,3.2,5.97,6.128,262
2022-06-25T00:00:00.000Z,1.5,8.25,4.34,3.8,6.03,1.796,38
2022-06-26T00:00:00.000Z,0.6,9.6,2.94,1.97,4.15,1.928,60
2022-06-27T00:00:00.000Z,1.42,17.73,6.84,4.97,9.38,3.048,272
2022-06-28T00:00:00.000Z,1.23,24.02,6.38,4.28,8.63,3.943,294
2022-06-29T00:00:00.000Z,0.55,19.27,3.45,1.97,6.76,3.578,264
2022-06-30T00:00:00.000Z,0.32,12.65,3.25,2,4.97,2.208,355
2022-07-01T00:00:00.000Z,0.93,16.38,5.64,3.49,7.85,3.08,548
2022-07-02T00:00:00.000Z,0.38,18.7,4.18,2.19,7.39,3.438,564
2022-07-03T00:00:00.000Z,0.3,9.5,2.58,1.5,3.78,1.749,533
2022-07-04T00:00:00.000Z,0.56,12.82,4.53,3.2,5.97,2.211,542
2022-07-05T00:00:00.000Z,0.6,27.35,4.13,2.6,6.03,2.654,533
2022-07-06T00:00:00.000Z,0.43,15.23,4.63,3.34,6.49,2.279,557
2022-07-07T00:00:00.000Z,0.17,13.6,4.07,2.08,6.05,2.65,375
2022-07-08T00:00:00.000Z,0.95,27.38,5.2,3.7,7.15,3.243,537
2022-07-09T00:00:00.000Z,0.25,16.88,3.16,1.73,5.15,2.898,528
2022-07-10T00:00:00.000Z,0.3,13.4,2.25,1.35,3.44,1.815,544
2022-07-11T00:00:00.000Z,0.43,12.93,3.22,2.09,4.73,2.259,544
2022-07-12T00:00:00.000Z,0.35,18.73,3.62,2.45,5.57,3.13,560
2022-07-13T00:00:00.000Z,0.3,23.63,4.03,2.35,7.07,4.429,514
2022-07-14T00:00:00.000Z,1.77,19.92,7.78,5.68,9.88,3.147,539
2022-07-15T00:00:00.000Z,0.73,24.33,4.97,2.78,9.19,4.571,515
2022-07-16T00:00:00.000Z,0.95,14.4,5.8,4.13,7.78,2.531,570
2022-07-17T00:00:00.000Z,0.4,13.88,4.43,2.95,6.35,2.582,575
2022-07-18T00:00:00.000Z,1,20.42,5.4,3.91,7.29,2.795,557
2022-07-19T00:00:00.000Z,0.5,20.95,5.25,3.61,7.84,3.224,573
2022-07-20T00:00:00.000Z,0.3,18.95,4.03,2.2,6.45,3.078,571
2022-07-21T00:00:00.000Z,0.2,14.98,3.1,1.92,4.3,1.935,566
2022-07-22T00:00:00.000Z,0.2,34.47,3.5,1.52,8.38,5.645,577
2022-07-23T00:00:00.000Z,0.5,26.75,6.1,3.46,9.59,4.759,561
2022-07-24T00:00:00.000Z,1.42,13.57,3.9,2.95,5.35,2.047,566
2022-07-25T00:00:00.000Z,0.55,30.17,3.78,2.45,5.94,4.998,576
2022-07-26T00:00:00.000Z,1.48,16.98,5.88,4.32,7.55,2.927,571
2022-07-27T00:00:00.000Z,1.35,16.98,4.8,3.6,7.05,2.539,575
2022-07-28T00:00:00.000Z,0.88,18.64,6.63,4.8,8.93,2.992,557
2022-07-29T00:00:00.000Z,1.02,19.92,6.1,4.4,8.06,2.969,564
2022-07-30T00:00:00.000Z,1.1,18.25,5.09,3.55,8.35,3.605,566
2022-07-31T00:00:00.000Z,0.1,28.95,3.7,2.35,5.35,2.575,574
2022-08-01T00:00:00.000Z,0.35,17.77,4.5,3.07,6.65,2.743,509
2022-08-02T00:00:00.000Z,0.2,15.35,3.33,2.08,5.13,2.469,538
2022-08-03T00:00:00.000Z,0.25,15,2.29,1.48,3.4,1.506,547
2022-08-04T00:00:00.000Z,0.6,10,2.25,1.33,4.09,2.116,71
2022-08-13T00:00:00.000Z,1.88,11.85,4.72,3.7,6.35,2.021,223
2022-08-14T00:00:00.000Z,1.35,40.38,8.98,4.8,16.64,8.419,533
2022-08-15T00:00:00.000Z,1.33,15.38,5.15,3.83,7.22,2.634,459
2022-08-16T00:00:00.000Z,0.25,14.77,3.74,2.25,5.15,2.123,578
2022-08-17T00:00:00.000Z,0.4,12.55,3.2,2.15,4.72,1.851,434
2022-08-18T00:00:00.000Z,0.22,18.2,3.59,2.12,5.73,2.943,484
2022-08-19T00:00:00.000Z,0.1,16.35,4.88,3.21,6.95,2.859,573
2022-08-20T00:00:00.000Z,0.25,19,6.43,3.92,9.36,3.774,541
2022-08-21T00:00:00.000Z,0.63,16.48,5.03,3.46,6.88,2.658,529
2022-08-22T00:00:00.000Z,0.2,14.7,3.96,2.17,6.25,2.686,342
2022-08-23T00:00:00.000Z,0.3,17.88,6.82,2.75,10.02,4.227,531
2022-08-24T00:00:00.000Z,0.2,11.95,2.54,1.64,3.92,2.029,481
2022-08-25T00:00:00.000Z,0.2,931.58,4.75,2.96,7.63,138.934,501
2022-08-26T00:00:00.000Z,188.48,1110.28,629.45,471.77,728.03,169.559,555
2022-08-27T00:00:00.000Z,231.57,1215.45,764.33,713.65,802.2,146.098,539
2022-08-28T00:00:00.000Z,455.77,979.08,667.5,627.87,731.82,84.908,541
2022-08-29T00:00:00.000Z,453.5,1118.5,682.92,641.5,764.6,103.805,538
2022-08-30T00:00:00.000Z,138.52,1999.9,610.47,518.5,673.76,135.005,533
2022-08-31T00:00:00.000Z,467.5,1999.9,683.14,616.16,770,137.782,520
2022-09-01T00:00:00.000Z,432.3,1999.9,811.1,651.94,1999.9,631.838,492
2022-09-02T00:00:00.000Z,344.27,1999.9,569.66,498.57,704.83,344.602,472
2022-09-03T00:00:00.000Z,339.15,1999.9,611.25,479.54,723.8,293.728,393
2022-09-04T00:00:00.000Z,501.17,1999.9,1059.84,856.05,1901.6,506.206,253
2022-09-05T00:00:00.000Z,229.32,888.45,524.13,472.42,576.42,97.972,340
2022-09-06T00:00:00.000Z,153.82,762.9,465.8,362.67,616.54,158.26,119
2022-09-08T00:00:00.000Z,306.02,1073.28,511.32,449.45,549.7,86.518,278
2022-09-09T00:00:00.000Z,313.64,965.6,491.95,440.58,528.29,87.179,522
2022-09-10T00:00:00.000Z,310.1,1174.03,520.7,466.13,574.1,91.867,496
2022-09-11T00:00:00.000Z,194.75,840.8,451.47,387,572.22,127.001,534
2022-09-12T00:00:00.000Z,328.95,777.5,550.2,496.88,622.29,86.839,470
2022-09-13T00:00:00.000Z,203.05,1000.6,545.25,486.84,647.89,122.946,496
2022-09-14T00:00:00.000Z,274.63,892.9,577.84,480.95,628.34,110.106,516
2022-09-15T00:00:00.000Z,201.13,753.9,456.88,376.7,593.6,126.107,505
2022-09-16T00:00:00.000Z,211,856.87,641.66,455.33,712.4,143.961,495
2022-09-17T00:00:00.000Z,196.5,914,446.2,386.21,479.45,135.911,245
2022-09-21T00:00:00.000Z,183.93,786.25,550.1,433.38,649.53,151.06,455
2022-09-22T00:00:00.000Z,147.65,764.97,316.35,250.88,446.75,136.787,507
2022-09-23T00:00:00.000Z,109.53,707.85,456.22,343.76,500.91,118.38,508
2022-09-24T00:00:00.000Z,124.75,817.1,363.92,250.19,452.78,141.668,521
2022-09-25T00:00:00.000Z,83.53,776.9,343.02,279.68,407.25,116.373,505
2022-09-26T00:00:00.000Z,19.73,735.42,439.02,354.15,492.73,104.119,482
2022-09-27T00:00:00.000Z,65.31,784.72,416.08,290.63,531.48,155.352,497
2022-09-28T00:00:00.000Z,131.18,801,461.1,364.77,571.96,143.222,493
2022-09-29T00:00:00.000Z,113.15,837.5,567.13,371.77,653.91,174.62,490
2022-09-30T00:00:00.000Z,41.3,663.63,388.58,313.25,438.77,109.721,491
2022-10-01T00:00:00.000Z,131.75,1317.32,401.35,269.64,491.58,150.441,449
2022-10-02T00:00:00.000Z,88.05,969.55,526.66,408.77,653.97,167.92,279
2022-10-03T00:00:00.000Z,106.9,701.1,389.5,317.39,466.63,113.398,274
2022-10-04T00:00:00.000Z,92.25,775.55,418.2,328.19,535.95,152.259,321
2022-10-05T00:00:00.000Z,0.7,754.5,3.28,2.1,7.05,205.312,323
2022-10-06T00:00:00.000Z,0.5,14.05,3.8,2.42,5.4,2.245,519
2022-10-07T00:00:00.000Z,0.4,11.2,2.2,1.32,3.37,1.696,529
2022-10-08T00:00:00.000Z,0.4,19.85,4.28,2.54,6.9,3.309,529
2022-10-09T00:00:00.000Z,0.1,25.42,2.4,1.2,4.13,3.178,537
2022-10-10T00:00:00.000Z,0.38,15.63,2.85,1.7,4.34,2.279,538
2022-10-11T00:00:00.000Z,0.1,28.55,2.54,1.2,4.5,3.259,526
2022-10-12T00:00:00.000Z,2.75,121.55,9.56,7.1,12.27,6.555,518
2022-10-13T00:00:00.000Z,5.2,29.85,12.43,9.94,15.24,4.027,541
2022-10-14T00:00:00.000Z,9.69,28.75,18.17,16.05,20.54,3.499,513
2022-10-15T00:00:00.000Z,4.34,31.4,10.63,8.43,14.73,4.707,521
2022-10-16T00:00:00.000Z,6.88,30,14.62,11.99,18.19,4.43,412
2022-10-17T00:00:00.000Z,6.47,66.47,16.7,11.4,24.5,12.239,526
2022-10-18T00:00:00.000Z,17.2,41.55,23.59,21.92,28.2,5.052,86
2022-10-24T00:00:00.000Z,0.98,19.25,7.15,4.2,10.6,3.91,457
2022-10-25T00:00:00.000Z,4.93,48.13,13.7,9.82,18.1,7.226,497
2022-10-26T00:00:00.000Z,0.35,35.2,4.68,2.13,7.68,5.244,516
2022-10-27T00:00:00.000Z,1.38,15.18,5.42,3.79,7.46,2.62,516
2022-10-28T00:00:00.000Z,3.05,24.05,9.51,7.25,12.02,3.751,482
2022-10-29T00:00:00.000Z,3.03,26.38,10.05,8.14,12.43,3.38,501
2022-10-30T00:00:00.000Z,4.15,65.43,14.88,10.6,19.75,7.42,509
2022-10-31T00:00:00.000Z,8.15,42.95,25.17,18.79,29.89,7.166,513
2022-11-01T00:00:00.000Z,4.95,28.7,12.95,9.88,15.95,4.293,510
2022-11-02T00:00:00.000Z,5.97,39.5,15.33,12.38,19.59,5.673,504
2022-11-03T00:00:00.000Z,6.72,72.95,26.41,14.38,46.22,17.08,538
2022-11-04T00:00:00.000Z,2.7,49.63,16.98,11.07,21.95,7.841,507
2022-11-05T00:00:00.000Z,0.63,22.35,7.85,5.71,10.48,3.663,500
2022-11-06T00:00:00.000Z,4.97,30.98,17.17,11.26,21.42,6.241,497
2022-11-07T00:00:00.000Z,2.15,58.25,8.23,5.55,11.69,5.177,536
2022-11-08T00:00:00.000Z,4.05,24.35,11.72,8.55,14.3,3.86,522
2022-11-09T00:00:00.000Z,1,31.6,9.06,5.43,12.09,4.819,524
2022-11-10T00:00:00.000Z,1.05,31.5,6.88,4.95,9.32,4.503,530
2022-11-11T00:00:00.000Z,0.8,24.75,5.85,3.75,9.14,4.422,513
2022-11-12T00:00:00.000Z,1.1,27.9,7.05,4.65,10.55,5.253,539
2022-11-13T00:00:00.000Z,0.63,16.63,3.22,1.97,4.96,2.731,545
2022-11-14T00:00:00.000Z,0.68,40.75,4.4,2.8,8.68,7.892,527
2022-11-15T00:00:00.000Z,1.1,47.85,4.75,3.15,6.9,4.934,521
2022-11-16T00:00:00.000Z,1.6,45.38,9.9,6.97,14.61,7.543,512
2022-11-17T00:00:00.000Z,1.77,40.17,9.51,6.47,17.05,8.244,526
2022-11-18T00:00:00.000Z,0.4,77.47,6.65,4.25,11.06,10.438,529
2022-11-19T00:00:00.000Z,1.45,31.48,8.94,5.97,13.1,5.611,519
2022-11-20T00:00:00.000Z,0.82,21,4.75,3.03,7.32,3.429,531
2022-11-21T00:00:00.000Z,0.7,32.65,7.45,4.97,12.3,5.126,515
2022-11-22T00:00:00.000Z,0.8,69.38,7.45,3.63,11.48,5.579,523
2022-11-23T00:00:00.000Z,0.77,17.32,3.72,2.38,6.35,3.2,463
2022-11-24T00:00:00.000Z,2.04,21.75,7.65,5.53,10.32,3.481,531
2022-11-25T00:00:00.000Z,1,26.92,5.99,4.05,8.48,4.451,520
2022-11-26T00:00:00.000Z,0.85,18.38,6.12,4.18,8.18,2.866,522
2022-11-27T00:00:00.000Z,0.7,65.59,3.92,2.67,5.69,3.775,532
2022-11-28T00:00:00.000Z,0.7,26.52,4.9,3.08,7.84,4.809,500
2022-11-29T00:00:00.000Z,0.88,18.3,6.31,3.95,9.27,3.756,192
2022-11-30T00:00:00.000Z,3.83,29.17,10.57,7.17,16.2,6.257,209
2022-12-01T00:00:00.000Z,1.65,17.13,4.72,3.71,5.88,2.294,192
2022-12-02T00:00:00.000Z,1.73,18.7,6.83,5.42,8.64,2.949,204
2022-12-05T00:00:00.000Z,1.4,16.5,5,3.45,6.78,2.484,212
2022-12-06T00:00:00.000Z,1.12,14.23,5.27,3.71,7.09,2.37,200
2022-12-07T00:00:00.000Z,0.93,15.18,5.22,3.82,7.05,2.511,220
2022-12-08T00:00:00.000Z,1.3,16.39,4.59,3.55,6.06,2.468,205
2022-12-09T00:00:00.000Z,2.02,24.3,8.15,6.12,10.48,3.232,252
2022-12-12T00:00:00.000Z,4.3,58.92,12.05,8.65,20.73,13.273,174
2022-12-13T00:00:00.000Z,10.85,29.35,16.75,14.38,20.2,3.946,212
2022-12-14T00:00:00.000Z,15.63,42.58,30.25,27.17,34.25,5.124,203
2022-12-15T00:00:00.000Z,5.05,27,10.85,8.68,13.82,4.118,191
